CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CIUDAD,CONGLOMERADO,NSELV,VIVIENDA,THOGAR,NHOGAR,ESTRATO,VRESFIN,RESFIN,P15,P15_N,P200_N,INF_600,P601,P602,P603,P604,P605_1,P605_2,P605_3,P605_4,P605_5,P605_6,P605_7,P605_8,P605_9,P605_10,P605_11,P605_12,P606,P607,P608,P609_COD,P611_COD,P612,P613,P614,P614_T,P615_1,P615_2,P615_3,P615_4,P615_5,P615_6,P615_7,P615_8,P615_9,P615_10,P615_11,P615_12,P615_13,P615_14,P615_T,P616,P616A,P617,P618,P619,P620,P621,P622_1,P622_2,P623_1,P623_2,P623_3,P624_1,P624_2,P624_3,P624_4,P625,P625A_COD_DEPA,P625_COD_PROV,P625_COD_DIST,P626,P627,P628,P629,P630,P631,P632_1,P632_2,P632_3,P632_4,P632_5,P632_6,P632_7,P632_8,P632_9,P632_10,P632_I,P633,P634_1,P634_2,P634_3,P634_4,P634_5,P634_6,P634_7,P635,P636,P637_COD,P638_1,P638_1_1,P638_1_2,P638_2,P638_2_1,P638_2_2,P638_3,P638_3_1,P638_3_2,P638_4,P638_4_1,P638_4_2,P639_1,P639_1_1,P639_1_2,P639_1_3,P639_2,P639_2_1,P639_2_2,P639_2_3,POB_MIGRANTE,SEXO,EDAD_SIMPLE,EDAD_QUINQUENAL,OCUP600,PETA1,CONDACTIV,PEA,div,RAMA02A,rama01,rrama,secc,nrama1,nrama2,nrama3,nrama12,GOCUP_PERU,GOCUP_VENEZUELA,GEDAD1,GEDAD2,P625_D,P625_P,M622_1,M622_2,INGTOT,INGTOT_MONETARIO,INGTOT_NO_MONETARIO,factorfinal
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,1209801,09353,10,1,1,4,1,1,1,2,1,1,1,1, , , , , , , , , , , , , , , , , ,9511,4781,2, ,1,1,10,10,10,10,10,10,10,0,0,0,0,0,0,0,70,1, ,2, ,2, , , , ,900,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,9511,2, , ,2, , ,2, , ,2, , ,1,1,7,1,1,1,6,2,1,1,3,6,1,1,1,1,47,34,4,3,7,6,4,4,5,9,9,2,2,1,1, , ,900,900,0,26.3516408125007
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,1209801,09353,10,1,1,4,1,1,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,1,1,7, , , , , , , , , , , , , , , , , , , ,1,1,4225,2, , ,2, , ,2, , ,2, , ,1,1,4,1,2, , , ,1,2,2,5,3,1,2, , , , , , , , , , , , ,1,1, , , , , , , ,26.3516408125007
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12111,09467,17,1,1,3,1,1,1,3,1,1,1,1, , , , , , , , , , , , , , , , , ,3411,6910,3,1,2,34,0,8,8,8,8,8,4,0,0,0,0,0,0,0,44,1, ,2, ,2,1,2,300,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,1,7231,2, , ,2, , ,2, , ,2, , ,1,1,2,2,2, , , ,1,1,4,10,1,1,1,1,69,39,8,4,13,8,6,5,9,3,7,3,3,1,1,1299,0,1299,1299,0,52.7032816250014
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12111,09467,17,1,1,3,1,1,1,3,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,2,1,2342,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,4,10,4,1,2, , , , , , , , , , , , ,3,3, , , , , , , ,52.7032816250014
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12111,09467,17,1,1,3,1,1,1,3,3,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,52.7032816250014
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12112,09587,25,1,1,3,1,1,1,8,2,2,1,1, , , , , , , , , , , , , , , , , ,9321,1020,3,2,4,150,0,0,9,9,0,9,9,0,0,0,0,0,0,0,36,1, ,2, ,2,1,2,2003,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,4,8,1,1,1,1,10,6,2,1,3,4,2,2,3,9, ,2,2,1,1,8672.99,0,8672.99,8672.99,0,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12112,09587,25,1,1,3,1,1,1,8,3,3,1,1, , , , , , , , , , , , , , , , , ,9112,1020,3,2,4,180,8,8,0,8,8,8,0,0,0,0,0,0,0,0,40,1, ,2, ,2,1,2,180,35, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,4,1,1,1,1,10,6,2,1,3,4,2,2,3,9, ,1,1,1,1,779.4,151.55,930.95,779.4,151.55,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12112,09587,25,1,1,3,1,1,1,8,4,4,1,1, , , , , , , , , , , , , , , , , ,9112,1020,3,2,4,160,0,8,8,0,8,8,8,0,0,0,0,0,0,0,40,1, ,2, ,2,1,2,180,42, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,4,1,1,1,1,10,6,2,1,3,4,2,2,3,9, ,1,1,1,1,779.4,181.86,961.26,779.4,181.86,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12112,09587,25,1,1,3,1,1,1,8,5,5,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,8,2, , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,3,4,1,2, , , , , , , , , , , , ,1,1, , , , , , , ,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12112,09587,25,1,1,3,1,1,1,8,6,6,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,8,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,1,2,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12112,09587,25,1,1,3,1,1,1,8,7,7,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,2,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12112,09587,25,1,1,3,1,1,1,8,8,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12112,09587,25,1,1,3,1,1,1,8,9,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09469,5,1,1,2,1,1,1,5,1,1,1,1, , , , , , , , , , , , , , , , , ,8322,4921,2, ,1,1,12,12,12,0,12,12,12,0,0,0,0,0,0,0,72,1, ,2, ,1, , , , ,1000,0,0, , ,0,1,2,02,18,09, , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,1,8332,2, , ,2, , ,2, , ,2, , ,1,1,2,1,2, , , ,1,1,3,7,1,1,1,1,49,35,6,4,8,7,5,5,6,8,8,2,2, ,1, , ,1000,1000,0,26.3516408125007
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09469,5,1,1,2,1,1,1,5,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,1,9112,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,3,6,4,1,2, , , , , , , , , , , , ,2,2, , , , , , , ,26.3516408125007
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09469,5,1,1,2,1,1,1,5,3,3,1,1, , , , , , , , , , , , , , , , , ,9313,4330,3,2,1,3,0,12,12,12,12,12,12,0,0,0,0,0,0,0,72,1, ,2, ,2,1,2,250,48, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, ,2, , ,2, , ,2, , ,2, , ,1,2,2,1,2, , , ,1,1,2,5,1,1,1,1,43,33,3,2,6,5,3,3,4,9, ,1,1,1,1,1082.5,207.84,1290.34,1082.5,207.84,26.3516408125007
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09469,5,1,1,2,1,1,1,5,4,4,1,1, , , , , , , , , , , , , , , , , ,5142,9602,3,2,1,3,0,11,11,11,11,11,11,0,0,0,0,0,0,0,66,1, ,1,2,1,1,1,35,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,1,2,2,1,2, , , ,1,2,2,4,1,1,1,1,96,41,11,4,19,8,6,5,11,5, ,1,1,1,1,1050,0,1050,1050,0,26.3516408125007
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09469,5,1,1,2,1,1,1,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,26.3516408125007
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09470,6,1,1,2,1,1,1,2,1,1,1,1, , , , , , , , , , , , , , , , , ,9321,1020,3,1,4,300,0,12,12,12,12,12,12,0,0,0,2,3,0,0,77,2,60,2, ,2,1,2,550,0, , , ,60,0,0,0,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,1,4120,2, , ,2, , ,2, , ,2, , ,1,1,3,1,2, , , ,1,2,4,10,1,1,1,1,10,6,2,1,3,4,2,2,3,9,4,3,3,1,1,2381.5,0,2441.5,2441.5,0,26.3516408125007
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09470,6,1,1,2,1,1,1,2,2,2,1,1, , , , , , , , , , , , , , , , , ,9313,4100,3,2,1,5,0,9,9,9,0,0,0,0,0,0,0,7,7,7,48,2,10,2, ,2,2,2,50,0, , , ,60,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,3,1,1,1,1,41,33,3,2,6,5,3,3,4,9, ,1,1,1,1,216.5,0,276.5,276.5,0,26.3516408125007
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09473,7,1,1,2,1,1,1,2,1,1,1,1, , , , , , , , , , , , , , , , , ,9111,9700,6,2,1,2,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1, ,2, ,1,1,2,120,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,5211,2, , ,2, , ,2, , ,2, , ,1,1,3,1,1,1,4,1,1,2,2,5,1,1,1,1,97,42,10,4,20,8,6,5,11,9,5,1,1,1,1,519.6,0,519.6,519.6,0,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09473,7,1,1,2,1,1,1,2,2,2,1,1, , , , , , , , , , , , , , , , , ,7322,3100,3,2,1,10,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1, ,2, ,2,1,2,300,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,5,1,1,1,1,31,16,2,1,3,4,2,2,3,7, ,1,1,1,1,1299,0,1299,1299,0,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09474,8,1,1,2,1,1,1,2,1,1,2, ,1, , , , , , , , , , , , , ,11,1, ,7511,1020,3,2,4,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,1,1,2,6,2,400,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,5212,2, , ,2, , ,2, , ,2, , ,1,1,3,2,2, , , ,1,1,3,7,1,1,1,1,10,6,2,1,3,4,2,2,3,7,5,2,2,1,1,1732,0,1732,1732,0,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09474,8,1,1,2,1,1,1,2,2,2,1,1, , , , , , , , , , , , , , , , , ,9321,1020,3,2,3,100,0,12,12,12,12,12,0,0,0,0,0,0,0,0,60,2,72,1,1,1,1,2,280,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,1,1,3,1,2, , , ,1,2,2,4,1,1,1,1,10,6,2,1,3,4,2,2,3,9, ,1,1,1,1,1212.4,0,1212.4,1212.4,0,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09475,9,1,1,2,1,1,1,4,1,1,1,1, , , , , , , , , , , , , , , , , ,9313,4100,3,2,1,3,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1, ,2, ,1,1,2,300,36, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,2, ,2, , ,2, , ,2, , ,2, , ,1,1,3,2,2, , , ,1,1,2,5,1,1,1,1,41,33,3,2,6,5,3,3,4,9, ,1,1,1,1,1299,155.88,1454.88,1299,155.88,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09475,9,1,1,2,1,1,1,4,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,2,5,4,1,2, , , , , , , , , , , , ,1,1, , , , , , , ,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09475,9,1,1,2,1,1,1,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09475,9,1,1,2,1,1,1,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , ,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09476,20,1,1,2,1,1,1,2,1,1,2, ,1, , , , , , , , , , , , , ,11,1, ,7511,1020,3,2,4,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,1,1,2,6,2,287,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,1,0,3,1,5120,2, , ,2, , ,2, , ,2, , ,1,1,2,1,2, , , ,1,2,4,8,1,1,1,1,10,6,2,1,3,4,2,2,3,7,5,2,2,1,1,1242.71,0,1242.71,1242.71,0,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09476,20,1,1,2,1,1,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,8,1,2, , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,3,4,1,2, , , , , , , , , , , , ,1,1, , , , , , , ,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09477,21,1,1,2,1,1,1,2,1,1,1,1, , , , , , , , , , , , , , , , , ,9333,1020,3,2,4,400,0,13,12,12,12,12,10,0,0,0,0,0,0,0,71,1, ,2, ,1,1,2,300,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,211,2, , ,2, , ,2, , ,2, , ,1,2,3,1,2, , , ,1,1,2,5,1,1,1,1,10,6,2,1,3,4,2,2,3,9, ,1,1,1,1,1299,0,1299,1299,0,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09477,21,1,1,2,1,1,1,2,2,2,1,1, , , , , , , , , , , , , , , , , ,7511,1020,3,2,4,400,0,12,10,10,10,10,10,0,0,0,0,0,0,0,62,1, ,2, ,2,1,2,220,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,2,5,1,1,1,1,10,6,2,1,3,4,2,2,3,7, ,1,1,1,1,952.6,0,952.6,952.6,0,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09478,10,1,1,2,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , ,9629,9609,2, ,1,1,12,12,0,0,0,0,0,0,0,8,8,8,8,8,64,2,66,2, ,2, , , , ,1300,0,0,1200,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,8321,2, , ,2, , ,2, , ,2, , ,1,2,3,2,2, , , ,1,1,3,7,1,1,1,1,96,41,11,4,19,8,6,5,11,9,8,2,2,1,1, , ,2500,2500,0,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09479,11,1,1,2,1,1,1,3,1,1,1,1, , , , , , , , , , , , , , , , , ,7322,3100,3,2,1,11,0,13,13,13,13,13,13,0,0,0,0,0,0,0,78,1, ,2, ,2,1,2,250,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,2, ,2, , ,2, , ,2, , ,2, , ,1,1,2,1,2, , , ,1,1,2,5,1,1,1,1,31,16,2,1,3,4,2,2,3,7, ,1,1,1,1,1082.5,0,1082.5,1082.5,0,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09479,11,1,1,2,1,1,1,3,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,1,5120,2, , ,2, , ,2, , ,2, , ,1,1,4,1,2, , , ,1,2,2,5,4,1,2, , , , , , , , , , , , ,1,1, , , , , , , ,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09479,11,1,1,2,1,1,1,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09480,12,1,1,2,1,1,1,3,1,1,1,1, , , , , , , , , , , , , , , , , ,7322,3100,3,2,1,3,0,10,10,10,10,10,10,0,0,0,0,0,0,0,60,1, ,1,1,2,1,2,250,0, , , , , ,0,1,2,02,18,09, , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,1,1,1,8322,2, , ,2, , ,2, , ,2, , ,1,2,3,2,2, , , ,1,1,2,5,1,1,1,1,31,16,2,1,3,4,2,2,3,7,8,1,1, ,1,1082.5,0,1082.5,1082.5,0,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09480,12,1,1,2,1,1,1,3,2,2,1,1, , , , , , , , , , , , , , , , , ,9321,1020,3,2,4,500,0,14,14,13,14,14,14,0,0,0,0,0,0,0,83,1, ,2, ,2,1,2,460,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,1,2,2,1,2, , , ,1,2,2,5,1,1,1,1,10,6,2,1,3,4,2,2,3,9, ,1,1,1,1,1991.8,0,1991.8,1991.8,0,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09480,12,1,1,2,1,1,1,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09482,23,1,1,2,1,1,1,4,1,1,1,1, , , , , , , , , , , , , , , , , ,7322,3100,3,2,1,10,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1, ,2, ,2,1,2,320,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,1,0,3,1,9622,2, , ,2, , ,2, , ,2, , ,1,1,5,1,2, , , ,1,1,4,10,1,1,1,1,31,16,2,1,3,4,2,2,3,7,9,3,3,1,1,1385.6,0,1385.6,1385.6,0,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09482,23,1,1,2,1,1,1,4,2,2,1,1, , , , , , , , , , , , , , , , , ,5212,4759,3,2,1,9,0,8,8,8,8,8,8,0,0,0,0,0,0,0,48,1, ,1,1,2,1,2,250,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3122,2, , ,2, , ,2, , ,2, , ,1,2,2,1,2, , , ,1,2,4,9,1,1,1,1,47,34,4,3,7,6,4,4,5,5,3,2,2,1,1,1082.5,0,1082.5,1082.5,0,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09482,23,1,1,2,1,1,1,4,3,3,1,1, , , , , , , , , , , , , , , , , ,5212,4759,3,2,1,9,0,8,8,8,8,8,8,0,0,0,0,0,0,0,48,1, ,1,1,2,1,2,200,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,2,4,1,1,1,1,47,34,4,3,7,6,4,4,5,5, ,1,1,1,1,866,0,866,866,0,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09482,23,1,1,2,1,1,1,4,4,4,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,1,2,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,13.1758204062503
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09483,13,1,1,2,1,1,1,4,1,1,2, ,2,2,2,2,1,2,2,2,2,2,2,2,2,2, , , ,7513,1071,2, ,1,2,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1, ,2, ,1, , , , ,910,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,1,1411,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,3,7,1,1,1,1,10,8,2,1,3,4,2,2,3,7,1,2,2,1,1, , ,910,910,0,17.5677605416671
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09483,13,1,1,2,1,1,1,4,2,2,2, ,2,2,2,2,1,2,2,2,2,2,2,2,2,2, , , ,7513,1071,2, ,1,2,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1, ,2, ,1, , , , ,910,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,5212,2, , ,2, , ,2, , ,2, , ,1,1,4,1,2, , , ,1,2,3,6,1,1,1,1,10,8,2,1,3,4,2,2,3,7,5,2,2,1,1, , ,910,910,0,17.5677605416671
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09483,13,1,1,2,1,1,1,4,3,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,17.5677605416671
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12120,09483,13,1,1,2,1,1,1,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , ,17.5677605416671
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12123,09484,14,1,1,3,1,1,1,5,1,1,2, ,1, , , , , , , , , , , , , ,11,1, ,9321,1020,3,2,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,1,1,1,6,2,250,30, , , , , ,0,1,2,02,18,03, , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,9112,2, , ,2, , ,2, , ,2, , ,1,1,4,1,2, , , ,1,1,5,12,1,1,1,1,10,6,2,1,3,4,2,2,3,9,9,3,3, ,1,1082.5,129.9,1212.4,1082.5,129.9,17.5677605416671
